,datetime,message,negativity,neutrality,positivity,compound,city,oblast
175,"10:50 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
176,"10:53 AM, 02 Jan 2023","Two recreational helicopters collided in Australia. 13 people were hurt, sadly four were killed - The Guardian The crash occurred in the city of Gold Coast in the northeast of the country. The cause of the collision is not yet known. 🇺🇦 Ukraine Now",0.295,0.705,0.0,-0.9423,n/a,n/a
177,"10:53 AM, 02 Jan 2023",NOVATOR is a Ukrainian armored vehicle that has been in service with the NGU since 2017 https://t.me/operativnoZSU,0.0,1.0,0.0,0.0,n/a,n/a
178,"10:53 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
179,"10:55 AM, 02 Jan 2023","Japanese Prime Minister to invite Ukrainian President to G7 Summit In order for Volodymyr Zelenskyy to be able to take part in the summit online, the head of the Japanese government is making adjustments to the schedule and format of the event. The Japanese Nikkei also reports that the Japanese prime minister is ready to discuss with the leader of Ukraine the problems with food and energy security that have arisen due to the Russian invasion.",0.033,0.863,0.104,0.5994,n/a,n/a
180,"10:56 AM, 02 Jan 2023","⚡️The head of the Kharkiv OVA talked about the situation in our region ▪️The New Year's Eve passed relatively quietly. No strikes were recorded in Kharkiv. There were no violations of curfew or the use of pyrotechnics either. ▪️The enemy continues to shell the region's border population centers. Three people were wounded on New Year's Eve. ▪️After the latest shelling in Kharkiv, the heat supply has been fully restored. The situation with electricity supply is stable. In the first two days of the new year there were no planned blackouts in the region. ▪️In the coming year, we will further improve our defense capabilities and restore critical infrastructure and housing stock damaged by the enemy. Send news 👉 @Kharkiv_Lifebot 👉",0.176,0.742,0.082,-0.9218,Kharkiv,Kharkiv
181,"10:57 AM, 02 Jan 2023","On the first day of 2023, 17 mines arrived in Novhorod-Siverskyi district. Fortunately, there were no casualties. However, an accident in Kozelets TG took a life. 🔥There were also two fires in residential premises. There were no casualties. The cause of the fire was a violation of safety rules in the operation of stoves and chimneys. However, it is worth noting that the holiday weekend generally passed without violations of public order. On New Year's Eve, 200 police units worked in enhanced mode, as well as additional ones together with the military. Thanks to the residents of the region for their responsibility!",0.111,0.757,0.132,0.3331,n/a,n/a
182,"10:57 AM, 02 Jan 2023",Arrival of a katsap in the ass😅,0.0,1.0,0.0,0.0,n/a,n/a
183,"11:00 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
184,"11:00 AM, 02 Jan 2023","The dishonest part of Bankova may try to dismiss the head of the SAPO by the Prosecutor General or in another way, - the head of the Anti-Corruption Action Center Vitaliy Shabunin. In a few months, the Specialized Anti-Corruption Prosecutor's Office has shown really impressive results in the fight against corruption. However, government officials who are not interested in the effective work of the SAPO and NABU may try to destroy or neutralize the state bodies that are disadvantageous to them. ""To do this, corrupt officials may try to dismiss Oleksandr Klymenko. It is very easy to do this now. It only requires a decision of the disciplinary commission controlled by the Prosecutor General and the order of Andriy Kostin,"" Shabunin wrote. Read more about this in the article. 👉 Subscribe to ZN.UA",0.102,0.83,0.068,-0.6088,n/a,n/a
185,"11:02 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
186,"11:02 AM, 02 Jan 2023",Ukrainians are full of optimism about what 2023 will be like. 65% believe that it will be better than 2022 - a record optimistic sentiment for the last few years. English version in comments. 🔗 Subscribe to the channel 👉 Support us on Pg&gt;atreon,0.0,0.716,0.284,0.9169,n/a,n/a
187,"11:02 AM, 02 Jan 2023","Gazmanov was sued for his pro-Putin stance at a New Year's Eve party in Dubai The Kremlin artiste was performing at a corporate party. Two men approached him and demanded that he voice his attitude toward the invasion of Ukraine. ""Say you are for Ukraine. Say you're against the war. Are you for the war?"" the men questioned Gazmanov. To which he replied: ""Guys, give me a break. Oleg Gazmanov will rest, but in solitary confinement in prison after the trial in The Hague! 🇺🇦 Ukraine Now",0.108,0.852,0.04,-0.7304,n/a,n/a
188,"11:04 AM, 02 Jan 2023",The situation in Cherkasy region is stable The sounds that were heard at the beginning of the air raid were the planned destruction of enemy ammunition. Everything is under control - Cherkasy Regional Military Administration https://t.me/operativnoZSU,0.174,0.773,0.053,-0.7184,Cherkasy,Cherkasy
189,"11:04 AM, 02 Jan 2023","Drone attack on the capital's infrastructure - investigation launched 🔷 Under the procedural supervision of the Kyiv City Prosecutor's Office, criminal proceedings have been initiated over violation of the laws and customs of war (Part 1 Art. 438 of the Criminal Code of Ukraine). 🔹 According to the investigation, on the night of January 2, 2023, the Russian armed forces, in violation of international humanitarian law, carried out a massive air attack with kamikaze drones in the center of Kyiv. 🔹 There were no casualties. The energy infrastructure facility was damaged. 🔹 Employees of the State Emergency Service, prosecutors, investigators and experts are working at the scene. During the inspections, wreckage of the downed unmanned aerial vehicles was found, their identification is ongoing. https://t.me/operativnoZSU",0.222,0.752,0.026,-0.9806,Kyiv,Kyiv
190,"11:04 AM, 02 Jan 2023",New Year's Eve in Odessa and the region passed without gross violations of public order Law enforcement officers drew up one protocol for selling alcohol after 8 p.m. in an entertainment venue. There were no calls for fireworks or other pyrotechnics. Send in the news 👉 @our_odessabot 👉,0.043,0.799,0.158,0.7123,n/a,n/a
191,"11:04 AM, 02 Jan 2023","💛 IDPs who found shelter in Zaporizhzhia received another humanitarian aid from Rinat Akhmetov Foundation. 📦 Almost five hundred sets with essential products were delivered to the Metinvest Zaporizhzhia Green Centre. 📍 Internally displaced persons can receive assistance from Monday to Friday from 10:00 to 15:00 at the following address: 5 Gagarina Street, Zaporizhzhia. You only need to have a passport or IDP certificate with you. 🚚 In total, from February 24, 2022, 800 thousand sets with food from the Fund will be transferred to the residents of Ukraine. The assistance is provided under the ""Rinat Akhmetov - Saving Lives"" program. Since 2014, the assistance from the Rinat Akhmetov Foundation, SCM businesses and FC Shakhtar has reached more than 18 million people. For more details, please follow the link.",0.0,0.968,0.032,0.4549,Zaporizhzhia,Zaporizhzhia
192,"11:04 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
193,"11:05 AM, 02 Jan 2023",Images from Bakhmut 🤯 I can't believe what the occupants have turned the city into! 🤬,0.0,1.0,0.0,0.0,Bakhmut,Donetsk
194,"11:05 AM, 02 Jan 2023","🪖Born in the shirt: Ukrainian soldier miraculously survived shelling The enemy bullet hit him in the head, ""penetrated"" his helmet, but almost did not hit the defender.🙏",0.077,0.85,0.073,-0.0258,n/a,n/a
195,"11:05 AM, 02 Jan 2023","Bakhmut is Ukraine 🇺🇦 The defenders of the city report the situation: the line of defense is holding, all attacks are repulsed! Proud and praying 🙏",0.181,0.562,0.257,0.1511,Bakhmut,Donetsk
196,"11:05 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
197,"11:06 AM, 02 Jan 2023","🇺🇦 Ukrainian military received Swedish sanitary all-terrain vehicles ""Bandvagn 202"" The vehicle is equipped in such a way that it can move through mud and snow https://mil.in.ua/uk/news/vijskovym-peredaly-sanitarni-vsyudyhody-bandvagn-202/ #Ukraine #Ukraine @milinua",0.0,1.0,0.0,0.0,n/a,n/a
198,"11:06 AM, 02 Jan 2023","The Ministry of Defense of Poland has ordered another 70 thousand assault rifles of 5.56x45 mm caliber GROT C16 FB-A2. This was done by signing an addendum to the previous agreement with the weapons manufacturer ""Łucznik"". In total, the Polish Army will have up to 100 thousand of these national weapons by 2026.",0.154,0.77,0.075,-0.7096,n/a,n/a
199,"11:09 AM, 02 Jan 2023","Demolition of houses Metallurgov 70,91",0.0,1.0,0.0,0.0,n/a,n/a
200,"11:10 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
201,"11:10 AM, 02 Jan 2023","The sounds of explosions in Cherkasy region, which were heard during the air raid, are the planned destruction of enemy ammunition, - the head of Cheka Regional Military Administration Ihor Taburets. 👉 Subscribe to ZN.UA",0.188,0.812,0.0,-0.802,Cherkasy,Cherkasy
202,"11:11 AM, 02 Jan 2023","Friends, in the area heard a rocket fly over, be in a safe place Send news @niko9_bot 👉SIGN UP",0.0,0.714,0.286,0.7184,n/a,n/a
203,"11:11 AM, 02 Jan 2023","The media reported about sounds similar to explosions in Cherkasy region, we are checking UPD Sounds of explosions heard in Cherkasy region - planned destruction of enemy ammunition - Cherkasy OVA. send news @niko9_bot 👉",0.194,0.806,0.0,-0.802,Cherkasy,Cherkasy
204,"11:12 AM, 02 Jan 2023",🔥Inspiring photos of the work of the 59th separate infantry brigade named after Yakov Handziuk. @LastBP🛡,0.0,1.0,0.0,0.0,n/a,n/a
205,"11:13 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
206,"11:13 AM, 02 Jan 2023","Closing the story with Mikhail Gavrilyuk, it is worth saying that ""Kozak"" got in touch and reported that he was alive! 🇺🇦 Ukraine Now",0.0,0.821,0.179,0.5848,n/a,n/a
207,"11:13 AM, 02 Jan 2023",Strelkov-Girkin revealed the secret of where the tiktoks from the Kadyrovites disappeared to 🇺🇦Real War,0.309,0.691,0.0,-0.7003,n/a,n/a
208,"11:13 AM, 02 Jan 2023","😁""Glory to Jesus Christ! Glory to our Heroes"": 12 Roma were found in the trunk of a car in Transcarpathia 🇺🇦Real War",0.157,0.712,0.131,-0.1759,n/a,n/a
209,"11:15 AM, 02 Jan 2023","‼️ Explosions are heard in Kherson Correspondents of ""Suspilne"" report. Air alert was not announced in the region. If possible, stay in shelter!",0.0,0.898,0.102,0.3595,Kherson,Kherson
210,"11:15 AM, 02 Jan 2023","Yesterday OSINT researchers wrote that probably 152 mm ammunition of Ukrainian production was spotted at the front, and today the official confirmation https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
211,"11:15 AM, 02 Jan 2023","Estonian Rescue Council provided assistance to the State Emergency Service of Ukraine with demining equipment -Estonian colleagues provided our rescuers with machinery and equipment, as well as conducted training with SES specialists on its practical use. Support in difficult times is extremely important. It gives strength to move forward, to Victory! We thank our Estonian colleagues for their help both in word and deed! 🇺🇦🤝🇪🇪 https://t.me/operativnoZSU",0.063,0.701,0.236,0.9198,n/a,n/a
212,"11:19 AM, 02 Jan 2023","In a stopped car in Transcarpathia, the police found 12 Roma 🤣 yelling @antiitforce",0.147,0.853,0.0,-0.2263,n/a,n/a
213,"11:19 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
214,"11:21 AM, 02 Jan 2023",The Bakhmutov meat grinder is now the worst place on the front line. Soldiers of the AFU complain of heavy losses.,0.45,0.55,0.0,-0.9317,n/a,n/a
215,"11:21 AM, 02 Jan 2023","The departure of S-300 from Kalanchak, write Kherson communities. The missile is heading toward Nikolaev.",0.0,1.0,0.0,0.0,Kherson,Kherson
216,"11:21 AM, 02 Jan 2023",Beryslav (right bank of the Kherson region) after shelling.,0.0,1.0,0.0,0.0,Kherson,Kherson
217,"11:23 AM, 02 Jan 2023","❓ What Russian and pro-Russian hackers are attacking Ukraine Since the beginning of Russia's full-scale military invasion of Ukraine, the Government's Computer Emergency Response Team CERT-UA has registered and investigated more than 1,500 attacks. Most of them came from Russia.",0.196,0.804,0.0,-0.83,n/a,n/a
218,"11:24 AM, 02 Jan 2023","The SBU announced a suspicion of the head of the Russian Central Bank Elvira Nabiullina for the introduction of the ""ruble zone"" in the temporarily occupied territories According to the SBU, Nabiullina faces up to 15 years under Article 110 (encroachment on the territorial integrity of Ukraine). The SBU is considering putting her on international wanted list. 🇺🇦 Ukraine Now",0.042,0.916,0.042,0.0,n/a,n/a
219,"11:24 AM, 02 Jan 2023","The shelling of Beryslav continues. The Russian army hit a five-story building with a shell, probably a tank. There are serious destructions, Mayor Oleksandr Shapovalov told Suspilne. https://t.me/operativnoZSU",0.167,0.833,0.0,-0.5574,n/a,n/a
220,"11:24 AM, 02 Jan 2023","Information on the state of restoration of critical infrastructure of Kherson territorial community as of 2 January, according to Kherson City Council Gas supply As of 2 January, gas supply was fully restored in the Kherson territorial community in Kherson, Antonivka, Molodizhne, Zelenivka, Bohdanivka, Petrivka, Sonyachne, Naddnipryanske, Inzhenerne, Komyshany, Zymivnyk, Blahovyschenske, Pryozerne, Stepanivka, Sadove, Prydnipryanske villages. Electricity supply 138 413 metering points are connected in the city - 96% of all consumers. In Kherson, 6,330 metering points remain disconnected. Water supply and sanitation Centralized water supply has been restored in all districts of the city by 97%. Heat supply Heat supply in the city has been restored by 82%, 33 out of 41 boiler houses are working. 951 residential buildings are connected. https://t.me/operativnoZSU",0.018,0.918,0.064,0.6984,Kherson,Kherson
221,"11:26 AM, 02 Jan 2023","💡 The situation with electricity supply in Kyiv and the central region has worsened, Ukrenergo reported. Some enemy drones damaged the energy infrastructure at night. Emergency shutdowns are being applied. @babel",0.305,0.641,0.054,-0.8689,Kyiv,Kyiv
222,"11:30 AM, 02 Jan 2023","In Transcarpathia, the police found a car with 12 men hiding in it. At the request of law enforcement officers, the owner of the vehicle was forced to open the trunk. ""Glory to Jesus Christ, glory to our Heroes"" - the passengers of the car politely greeted the policeman. It is currently unknown where and for what purpose the men were going. Video: journalist Vitaliy Glagol. 👉 Subscribe to ZN.UA",0.066,0.776,0.158,0.802,n/a,n/a
223,"11:33 AM, 02 Jan 2023",Reports of explosions in temporarily occupied Berdyansk Local channels also publish video showing a column of smoke and traces of enemy air defenses. 🇺🇦 Ukraine Now,0.124,0.816,0.06,-0.4215,n/a,n/a
224,"11:33 AM, 02 Jan 2023","The sounds of explosions in Cherkasy region, which were heard during the air-raid alert, are the planned destruction of enemy ammunition, said the head of Cherkasy OVA Igor Taburets. 🇺🇦 Ukraine Now",0.188,0.755,0.057,-0.7184,Cherkasy,Cherkasy
225,"11:33 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
226,"11:35 AM, 02 Jan 2023",😎💥 In Berdyansk the occupiers are getting more and more anxious In the local sub-publics are reporting that something very loud flew into the city.,0.096,0.904,0.0,-0.3729,n/a,n/a
227,"11:35 AM, 02 Jan 2023","SBU detains traitor from Donetsk region, who was sent to Lviv region to collect intelligence for occupants Under the guise of an internally displaced person, he settled near one of the energy facilities and continued to collect data for enemy special services. The court imposed on him a measure of restraint in the form of detention without the right to be released on bail.",0.101,0.789,0.109,0.1531,Lviv,Dnipro-petrovsk
228,"11:35 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
229,"11:35 AM, 02 Jan 2023","Occupied Berdiansk, according to a local galleyer, everything is normal. Local residents have a different opinion, as they heard powerful explosions, and on the video you can see a lot of smoke on the ground. https://t.me/operativnoZSU",0.0,0.92,0.08,0.4215,n/a,n/a
230,"11:37 AM, 02 Jan 2023","Russian ambulance Nastya is in a hurry to tell about a similar incident of the destruction of Chmobiks in Chervonopopivka. ""Uneducated boys"" who were not taught how to catch Haymars missiles with their bare hands 😏 @informnapalm",0.101,0.899,0.0,-0.5719,n/a,n/a
231,"11:39 AM, 02 Jan 2023",Something exploded in Berdyansk now,0.0,1.0,0.0,0.0,n/a,n/a
232,"11:41 AM, 02 Jan 2023","The crashed Bureviy MLRS is somewhere on the front lines. This is a quite rare improved multiple launch rocket system in Ukraine, which was modernized at the state enterprise ""Shepetivka repair plant"". There are reports that the AFU has up to 16 multiple launch rocket launchers of this type.",0.086,0.852,0.063,-0.3082,n/a,n/a
233,"11:41 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
234,"11:41 AM, 02 Jan 2023","Explosions are heard in Berdyansk, Zaporozhye Region (under Russian control).",0.0,1.0,0.0,0.0,n/a,n/a
235,"11:41 AM, 02 Jan 2023","""Are you for the war or against it?"" During a New Year's corporate party in Dubai the Russian singer Oleg Gazmanov was asked directly if he supported the Russian military aggression against Ukraine. To which the singer of course did not answer, but limited himself to a modest New Year's greeting. ** Of course there is no sense in such questions, as participation in numerous concerts in support of Russia, as well as the marathon ""Za Russia"" speak for themselves. However, outside of the homeland, it is still ""a little uncomfortable"" to openly support the war. 👉 Subscribe to ZN.UA",0.128,0.715,0.157,0.3587,n/a,n/a
236,"11:43 AM, 02 Jan 2023","Occupants continue shelling Beryslav This is reported by ""Suspilne"" with reference to the mayor Oleksandr Shapovalov. An enemy tank hit a five-story building. There are serious destructions.",0.26,0.74,0.0,-0.7964,n/a,n/a
237,"11:43 AM, 02 Jan 2023","This is what the site of the night explosion in Desnianskyi district of Kyiv looks like now Preliminary, an Iranian ""Shahed"" fell here. The drone hit the sidewalk opposite the nine-story building. Glass windows flew out of the building nearby. Piles of broken glass are being cleaned by public utilities. According to the journalist of ""Ukraine Now"", only one house was damaged. According to the State Emergencies Service, a 19-year-old boy was injured in the explosion. He stepped on glass fragments in his house. He was handed over to doctors with a cut of the leg. 🇺🇦 Ukraine Now",0.103,0.874,0.024,-0.8074,Kyiv,Kyiv
238,"11:44 AM, 02 Jan 2023","In Vinnitsa region, a UOC priest was attacked and stabbed in the throat right in the church - UOC press service They report that an unknown attacker entered the temple and began to overturn everything. The abbot of the temple began to make remarks, but the unknown man did not respond to them and cut the priest's throat with a knife. Police were called to the scene, but the attacker refused to comply, and law enforcement officers shot him in the leg and detained him; investigative actions are underway. UA Insider | Subscribe",0.199,0.801,0.0,-0.9604,n/a,n/a
239,"11:45 AM, 02 Jan 2023",What unusual meteorological phenomena were recorded in Kharkiv region in 2022: forecaster tells,0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
240,"11:46 AM, 02 Jan 2023","🇺🇦 President of Ukraine Volodymyr Zelenskyy awarded Ukrainian Defenders with state awards. Soldiers were awarded for personal courage and selfless actions shown in the protection of state sovereignty and territorial integrity of Ukraine, loyalty to the military oath: 🎖Orders of Bohdan Khmelnytskyi, ""For Courage"", Danylo Halytskyi, medals ""For Military Service to Ukraine"" and ""Defender of the Fatherland"" ✍🏻 Decrees of the President: NO. 900 ➡️ https://bit.ly/3i7j9Cd NO. 901 ➡️ https://bit.ly/3GcNZBD NO. 903 ➡️ https://bit.ly/3GcSZGj Glory to Ukraine and its Defenders! 👏🇺🇦 https://t.me/operativnoZSU",0.085,0.668,0.247,0.9286,n/a,n/a
241,"11:46 AM, 02 Jan 2023","Natalia Humeniuk spoke about the situation in the area of responsibility of the JC ""South"" and noted: ""The situation in the South remains difficult but under control. We give a worthy rebuff to the enemy. That is why the enemy is regrouping and looking for places to move logistics points. Our work is effective, the hits leave the enemy without weapons and personnel. Russians are bringing mobilization resources to the left bank, which are not trained yet"" https://t.me/operativnoZSU",0.178,0.708,0.114,-0.7344,n/a,n/a
242,"11:46 AM, 02 Jan 2023",A bomb threat has been reported in the building of Lviv City Hall - Sadovyi Evacuation is currently underway https://t.me/operativnoZSU,0.292,0.708,0.0,-0.765,Lviv,Dnipro-petrovsk
243,"11:47 AM, 02 Jan 2023","He posed as an IDP: SBU detains Russian agent in Lviv region According to the press service, he was a resident of Donetsk region, who after the beginning of a full-scale invasion passed information to a representative of a terrorist organization. Since the beginning of the full-scale invasion, he had been collecting intelligence on the location and movement of the units of the Ukrainian Defense Forces in the Liman direction. Later, the traitor moved to Lviv region, where he continued his reconnaissance and subversive activities. Under the guise of an IDP, he settled near one of the energy facilities. The man continued collecting information for the enemy special service. 🇺🇦 Lviv 24/7",0.084,0.838,0.078,-0.4019,Lviv,Dnipro-petrovsk
244,"11:47 AM, 02 Jan 2023",💣 A bomb threat has been reported in Lviv City Hall Evacuation is currently underway 🇺🇦 Lviv 24/7,0.32,0.68,0.0,-0.765,Lviv,Dnipro-petrovsk
245,"11:47 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
246,"11:47 AM, 02 Jan 2023","😱 A civilian was shot during the occupation of Hostomel: two Russian soldiers will be tried in Kyiv ""In March 2022, the occupiers set up a temporary military post on the territory of the Gostomel animal shelter on Svyato-Pokrovska Street. They tried to attract local civilians to unload and move ammunition,"" the Prosecutor General's Office said in a statement. One of the residents refused. Then the occupants took the man to a forest plantation to intimidate him, allegedly to shoot him. When the man refused to help the invaders for the second time, one of the commanders ordered his subordinate to shoot him. ❗️ We will remind, the coalition ""Ukraine. Five in the Morning"" coalition, which includes ZMINA, collects and documents war crimes and crimes against humanity during the Russian invasion for national and international justice mechanisms. 📌 Send information and evidence about crimes in your locality to info@humanrights.org.ua. Before that, read a detailed memo on how to do it correctly.",0.088,0.861,0.051,-0.6486,Kyiv,Kyiv
247,"11:52 AM, 02 Jan 2023","In Mariupol, demolition of houses destroyed in the fighting continues.",0.416,0.584,0.0,-0.6908,n/a,n/a
248,"11:53 AM, 02 Jan 2023",People are evacuated from the City Hall building in Lviv The mayor of the city Andriy Sadovyi reports that information about mining has been received.,0.0,1.0,0.0,0.0,Lviv,Dnipro-petrovsk
249,"11:53 AM, 02 Jan 2023",🔥Explosions reported in occupied Berdiansk A column of smoke is visible on the outskirts of the city.,0.0,1.0,0.0,0.0,Berdiansk,Zaporizhzhia
250,"11:56 AM, 02 Jan 2023",People who write the modern history of Ukraine ✊🇺🇦 https://t.me/operativnoZSU,0.0,1.0,0.0,0.0,n/a,n/a
251,"11:57 AM, 02 Jan 2023","🔸 Information from the State Emergencies Service in Chernihiv region for December 26 - January 1. 🦺 Mine clearance of the territory of the region continues. Over the past week, pyrotechnic calculations of the SES were involved 2 times in the neutralization of explosive objects and seized 1 such object. In total, 49153 explosive items have been removed since the beginning of hostilities. 💣 During the week, the enemy fired 16 times at the outskirts of 11 border settlements of the Chernihiv region, 135 explosions were recorded (including one missile of the Iskander ballistic tactical complex), one person was killed (Semenivska community). 🔥 During the week, 21 fires were registered in the region: 18 - in the residential sector, 2 - at facilities, 1 - in transport. Two people died, three were rescued, one was injured. 🚒 During these days, rescuers were engaged 46 times to provide assistance and other works, including to alert the population.",0.129,0.824,0.047,-0.936,Chernihiv,Chernihiv
252,"11:57 AM, 02 Jan 2023",Agent Hirkins reveals the terrible secret of why Don Kadyrov's tikkun troops no longer shoot video... 😁 @informnapalm,0.355,0.645,0.0,-0.7717,n/a,n/a
253,"11:59 AM, 02 Jan 2023","Where to take the kids on the first New Year's days if not to meet the characters of their favorite cartoon? Kyiv Cinema House invites everyone on January 3 and 4 to ""Puppy Patrol"" - an interactive performance of the Puppet Theater for children and adults. The show starts at 11:00, the duration of the event is 53 minutes. Tickets without any fee can be purchased immediately before the show at the entrance, or online now: ✅Tickets for Puppy Patrol",0.0,0.962,0.038,0.4588,Kyiv,Kyiv
254,"11:59 AM, 02 Jan 2023","👍🏻City Christmas tree is among the top 5 best in the world - BBC News Here's a little bit of the ranking: 1. Vilnius 2. Hong Kong 3. Stockholm 4. Caracas 5. Kyiv The ""Christmas tree of invincibility"" is 12 meters long, it is decorated with a thousand balls of blue and yellow colors and white doves, and the coat of arms of Ukraine is visible on top send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.893,0.107,0.7783,Kyiv,Kyiv
255,"12:04 PM, 02 Jan 2023","Emergency power outages in Donetsk region on January 2 - DTEK Donetsk Power Grids Power outage schedules in Donetsk region have not been in effect since 5 December, when Russia launched a missile strike on energy facilities",0.112,0.79,0.098,-0.128,Donetsk,Donetsk
256,"12:06 PM, 02 Jan 2023","City administration building evacuated in Lviv, mines reported This was announced by Mayor Sadovoy. 🇺🇦 Ukraine Now",0.0,1.0,0.0,0.0,n/a,n/a
257,"12:07 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
258,"12:07 PM, 02 Jan 2023","Mariupol residents are no longer the same. During the occupation, the eyes have significantly narrowed, the Caucasian accent has been added - Andriushchenko Isolated cases of indigenous residents are mostly occupied with the finally gained freedom to drink alcohol on the street with impunity. https://t.me/operativnoZSU",0.088,0.78,0.133,0.5106,Mariupol,Donetsk
259,"12:10 PM, 02 Jan 2023",These missionaries,0.0,1.0,0.0,0.0,n/a,n/a
260,"12:14 PM, 02 Jan 2023","""We received a report of a bomb in the building of Lviv City Hall. We are currently evacuating it"", - Lviv mayor. 🇺🇦Real War",0.272,0.728,0.0,-0.7964,Lviv,Dnipro-petrovsk
261,"12:14 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
262,"12:14 PM, 02 Jan 2023","""Like it, don't like it - russia is expanding!"" The New Year's Circus of Freaks on Russian state-run shitTV continues to talk to themselves with the West It will only expand in a negative way. 🇺🇦Real War",0.252,0.642,0.106,-0.7651,n/a,n/a
263,"12:14 PM, 02 Jan 2023","⚡️""We will get ready"": Ignatius on possible shelling before Christmas, Jan. 7 🇺🇦The Real War",0.231,0.769,0.0,-0.5994,n/a,n/a
264,"12:14 PM, 02 Jan 2023",Something exploded in Berdyansk 😁 🇺🇦 Real War,0.394,0.606,0.0,-0.5994,n/a,n/a
265,"12:17 PM, 02 Jan 2023","⚡️On Christmas Day, January 7, Russia may also strike Ukraine with missiles. ""We are preparing for it,"" the spokesman of the Air Force Command of the AFU Ignat It's too early to relax. Insider UA | Subscribe",0.146,0.785,0.069,-0.4995,n/a,n/a
266,"12:18 PM, 02 Jan 2023",Yevhen Yevtushenko warns local population about the possibility of shelling https://t.me/operativnoZSU,0.123,0.877,0.0,-0.1027,n/a,n/a
267,"12:18 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
268,"12:18 PM, 02 Jan 2023","SBU serves notice of suspicion to head of Russian Central Bank, which introduces ""ruble zone"" in occupied regions of Ukraine The Security Service of Ukraine continues to expose crimes of Russian officials involved in unleashing and waging war against Ukraine. As a result of investigative and operative actions, the SBU collected evidence of the participation of the Head of the Central Bank of Russia Elvira Nabiullina in financing the military groups of the aggressor country. It was she who organized the introduction of the so-called ""ruble zone"" in the temporarily occupied areas of the south and east of Ukraine. For this purpose, she gave instructions to open ""branches"" of the Kremlin-controlled Promsvyazbank on the basis of seized branches of Ukrainian financial institutions. In addition, the head of the Russian central bank assisted the local occupation administrations of the Russian Federation in blocking the circulation of hryvnia. To implement this, the enemy banned electronic transactions and cash payments in hryvnia in the occupied territories, as well as made it impossible to collect Ukrainian currency https://t.me/operativnoZSU",0.101,0.875,0.024,-0.926,n/a,n/a
269,"12:20 PM, 02 Jan 2023",An explosion occurred in the temporarily occupied Berdyansk - a column of smoke is rising over the city - the Russian media reported. Collaborator Rogov reported about the work of air defense. @antiitforce,0.0,0.951,0.049,0.128,n/a,n/a
270,"12:22 PM, 02 Jan 2023","In the Desniansky district of the capital, children are not playing, but collecting the remains from the Drones today after a night attack on the city.",0.191,0.809,0.0,-0.6647,n/a,n/a
271,"12:26 PM, 02 Jan 2023",The funeral ceremony for former Pope Benedict XVI has begun in the Vatican. @babel,0.161,0.839,0.0,-0.3612,n/a,n/a
272,"12:26 PM, 02 Jan 2023","The occupants continue shelling Beryslav, reports ""Suspilne"" with reference to the mayor Oleksandr Shapovalov. An enemy tank hit a five-story building. There are serious destructions. @babel",0.269,0.731,0.0,-0.7964,n/a,n/a
273,"12:27 PM, 02 Jan 2023","Budanov announces an increase in the number and range of ""bavina"" on Russia: it ""will be more and deeper and deeper Forecast of the day. Insider UA | Subscribe",0.0,0.878,0.122,0.3818,n/a,n/a
274,"12:27 PM, 02 Jan 2023","""We expect, we are preparing"": AFU spokesman Yuriy Ignat on possible shelling before Christmas No one knows exactly when the shelling will take place, except for the Russian leadership - Ihnat added https://t.me/operativnoZSU",0.186,0.814,0.0,-0.7804,n/a,n/a
275,"12:27 PM, 02 Jan 2023","🏥 Two modular units were delivered to one of the healthcare institutions in Kherson. They were handed over by the non-governmental organization ""STEP-IN"". ✅""Mother and Child Clinic"" is equipped with necessary furniture, air conditioning, solar panel, and also has a portable ultrasound machine and other medical equipment. This mobile unit is designed for delivery. The mobile trauma center is equipped with a portable X-ray machine and everything necessary to provide medical care for acute injuries of the musculoskeletal system. https://t.me/operativnoZSU",0.035,0.926,0.04,0.1027,n/a,n/a
276,"12:27 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
