,datetime,message,negativity,neutrality,positivity,compound,city,oblast
258,"02:11 PM, 03 Jan 2023","Explosions were heard in the Dnipropetrovsk region just an hour ago. According to preliminary reports, an air defense system was operating.",0.0,0.93,0.07,0.128,n/a,n/a
259,"02:12 PM, 03 Jan 2023",In Odessa they want to build their own power generation facilities It can be gas turbines or waste recycling complex - said Trukhanov Send news 👉 @our_odessabot 👉,0.103,0.849,0.048,-0.3612,n/a,n/a
260,"02:12 PM, 03 Jan 2023",COVID-19 incidence in Odessa region decreased by 12.5% compared to last week A total of 287 people fell ill this week Send news 👉 @our_odessabot 👉,0.113,0.887,0.0,-0.4215,n/a,n/a
261,"02:12 PM, 03 Jan 2023","It will not be possible to create ""Iron Dome"" in Ukraine, as in Israel, in the near future - Ignat ""In the coming years, we will not create a single ""dome"" over the entire territory of Ukraine - it is physically impossible, because it is simply impossible to put air defense systems along such a length of our borders and block strategically important objects inside the country. It should be a huge amount of equipment, it is incredibly expensive, it requires a huge state and human resource, in particular,"" said the spokesman of the Air Forces Command of the Armed Forces of Ukraine Yuriy Ihnat during the national telethon. He added that in other countries, air defense does not cover the entire territory, but only certain objects or directions, and fighters are used to protect the rest of the territory. Ihnat stressed that it is more important for Ukraine to get new aircrafts with modern radars, modern missiles, target navigation systems.",0.038,0.851,0.111,0.802,n/a,n/a
262,"02:15 PM, 03 Jan 2023","Almost 1000 activists of the ""Yellow Ribbon"" movement in the temporarily occupied Autonomous Republic of Crimea Our activists in Simferopol and Sevastopol continue to paste leaflets, draw pro-Ukrainian graffiti and hang yellow ribbons. In response to our actions, racists began repressions against our citizens. https://t.me/operativnoZSU",0.126,0.874,0.0,-0.7351,Sevastopol,Sevastopol
263,"02:21 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
264,"02:21 PM, 03 Jan 2023","In Mariupol, they continue to dismantle multi-story buildings that have stood destroyed since the fighting.",0.305,0.695,0.0,-0.6908,n/a,n/a
265,"02:21 PM, 03 Jan 2023","The consequences of the shelling of Kurakhovo in the Donetsk region. A residential neighborhood came under fire. According to preliminary information, one shell hit a multi-story building, damaged water supply infrastructure, and blew out windows in buildings in the vicinity of the hit.",0.12,0.88,0.0,-0.6486,Donetsk,Donetsk
266,"02:23 PM, 03 Jan 2023","Nanosatellite created to the 30th anniversary of Ukraine's Independence will be launched into Earth's orbit Today, on January 3, the Falcon-9 rocket of the SpaceX company will be launched into space in the United States, which will put satellites into orbit, one of which will be the Ukrainian nanosatellite PolyITAN-HP-30. It was created by specialists of the National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute"" to the 30th anniversary of Independence of Ukraine. The satellite will help to conduct an experiment, the purpose of which is to investigate the effectiveness of the functioning of heat pipes of various designs as the main element of thermal stabilization systems of spacecraft. The launch will take place from Cape Canaveral. The launch vehicle is scheduled to take off at 16:56 Kyiv time. At 16:00 on the official YouTube channel of Igor Sikorsky Kyiv Polytechnic Institute a live broadcast of the satellite launching into orbit began.",0.0,0.922,0.078,0.8591,Kyiv,Kyiv
267,"02:25 PM, 03 Jan 2023","Ukrainian providers received powerful batteries to keep communication in case of blackout - Ministry of Digital Transformation. 172 SBL batteries were received by providers in all regions of the country, thousands of Ukrainians will have Internet for 10-12 hours after blackouts. Canadian technology organization eQualitie, DEPS and the Association of Content Rights Holders and Providers helped with the equipment. 👉 Subscribe to ZN.UA",0.0,0.955,0.045,0.4215,n/a,n/a
268,"02:25 PM, 03 Jan 2023",We will not give up a single centimeter of Ukrainian land! The occupiers have only two ways - to run away in panic or to turn into fertilizer. We will win! Soldiers of the 2nd Battalion of the 67th Brigade https://t.me/operativnoZSU,0.074,0.828,0.098,0.2695,n/a,n/a
269,"02:25 PM, 03 Jan 2023","Serhiy Haidai on the situation in Luhansk region - January 3, evening: - guys from the AFU unit that destroyed the ammunition warehouse in Svatove neutralized 11 tanks in one day; - the road Svatove - Kreminna is controlled by the AFU fire. To move between these cities, Russians are forced to make a circle through Starobilsk; - near Luhansk there was a queue of trucks several kilometers long, from where shells and weapons are loaded into KamAZ trucks to be delivered to the frontline. Due to the accuracy of our fighters, the occupants try not to leave ammunition near artillery installations; - being in a state of alcohol intoxication, Russians in Luhansk region are increasingly opening fire on civilians; - young men who refuse to fight are taken by the occupiers to Luhansk for ""re-education""; - Russians conduct thorough checks of the population, like in Polovynkino, in many settlements. https://t.me/operativnoZSU",0.181,0.796,0.023,-0.9764,Luhansk,Luhansk
270,"02:25 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
271,"02:28 PM, 03 Jan 2023","""Makeyevka is criminal negligence!"" Military analysts and pro-Kremlin propagandists blame Russian military commanders for mass deaths of soldiers On the night of January 1, a missile strike was launched against PTU No. 19 in the city of Makiivka, Donetsk Oblast, where mobilized Russians were being held. The Defense Ministry confirmed the deaths of at least 63 soldiers - the largest single loss of Russian troops that the agency has acknowledged in the entire war. The incident provoked sharp criticism of the Russian military leadership. ""Important Stories"" examined what mistakes military analysts and propagandists blame the Russian command - read it at → Read about what is known about the strike on Makeyevka and what relatives of the mobilized said here →",0.204,0.76,0.036,-0.9665,Donetsk,Donetsk
272,"02:28 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
273,"02:29 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
274,"02:29 PM, 03 Jan 2023",Ukrainian BMP-1 with a ZU-23-2 mounted on it.,0.0,1.0,0.0,0.0,n/a,n/a
275,"02:29 PM, 03 Jan 2023",#Bucha #BuchaFound UPD: #found Region: Kyiv Settlement: City of Bucha Gorobets Ihor Mykolayovych 06.1979,0.0,1.0,0.0,0.0,Kyiv,Kyiv
276,"02:31 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
277,"02:31 PM, 03 Jan 2023","Apparently, the most detailed video of the Ukrainian AFU using the URAL-4320 chassis and the 57-mm C-60 automatic gun.",0.293,0.707,0.0,-0.7925,n/a,n/a
278,"02:32 PM, 03 Jan 2023",An enemy warehouse is burning in Belgorod region. Local authorities say about careless handling of fire😁😁 @strichka_ua - stay up to date,0.24,0.76,0.0,-0.7184,n/a,n/a
279,"02:32 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
280,"02:33 PM, 03 Jan 2023","The four children were in the apartment on their own, since their mother was in the hospital and the grandmother who was looking after them died on January 2. Three boys 15, 13 and 12 years old, as well as a 2-year-old girl, were temporarily taken to the hospital by police. The two children were showing signs of a cold. Send news 👉 @Kharkiv_Lifebot 👉",0.056,0.912,0.032,-0.3612,n/a,n/a
281,"02:33 PM, 03 Jan 2023","❗️The Russian Army will attack Kharkiv again According to the head of the Kharkiv garrison, Serhiy Melnik, as soon as the ground freezes over, the Russians will attack again. Melnik believes that there may be much more Russian soldiers than 200 thousand. At the same time, in his opinion, they will be poorly armed and trained. ""As General Zaluzhny said, we will have to kill them all,"" the head of the Kharkov garrison added. Send News 👉 @Kharkiv_Lifebot 👉",0.141,0.859,0.0,-0.9001,Kharkiv,Kharkiv
282,"02:34 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
283,"02:34 PM, 03 Jan 2023","Prozorro auctions canceled until the end of the war The Cabinet of Ministers has temporarily canceled auctions in the Prozorro system. They will not be held for the period of martial law and within 90 days after its termination. ""As a response to the blackouts, we have temporarily canceled electronic auctions. Starting today, all tenders announced in Prozorro will be held without an auction. That is, the tender offer of the participant is final, and the one who gave the lowest price when submitting the offer wins,"" explained Deputy Prime Minister of Economy Yulia Svyrydenko. Due to the power outage, not all participants had an equal opportunity to bid at the auction, which is a key principle of public procurement.",0.052,0.913,0.035,-0.4767,n/a,n/a
284,"02:34 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
285,"02:34 PM, 03 Jan 2023","Ice arena and over 20 private houses damaged as a result of yesterday's strike on Druzhkivka Pavlo Kyrylenko, Head of Donetsk Military Administration https://t.me/operativnoZSU",0.173,0.827,0.0,-0.5267,Donetsk,Donetsk
286,"02:34 PM, 03 Jan 2023","We handed over 172 SBL batteries to providers. They will help maintain networks while there is no power supply. Thus, tens of thousands of people will be able to use the Internet, - Minister of Digital Transformation Mykhailo Fedorov The most difficult situation with the Internet is now in Kharkiv, Donetsk, Kyiv, Zhytomyr, Chernihiv and Sumy regions. Therefore, most of the batteries were transferred there. In total, 29 providers from each region of Ukraine received them. https://t.me/operativnoZSU",0.062,0.905,0.033,-0.3167,Sumy,Sumy
287,"02:40 PM, 03 Jan 2023","💥The ice arena and more than 20 private homes damaged in yesterday's strike on Druzhkivka One person was wounded - he received timely medical care, the OVA reported.",0.139,0.759,0.101,-0.0516,n/a,n/a
288,"02:40 PM, 03 Jan 2023","🤬 Russians take their personnel to the seized ZNPP This was reported by the press service of the Center of National Resistance. They will work instead of those who refuse to cooperate with the occupants. The invaders are forcing the power plant employees to sign a contract with Russia's Rosatom, but most have not betrayed Ukraine, the resistance center said. Also, the Russians began implementing their own monitoring system at the Zaporizhzhya NPP, the center said. The work is carried out by Russian specialists of Consist-OS, which is part of the occupation energy operator.",0.016,0.908,0.075,0.7767,n/a,n/a
289,"02:40 PM, 03 Jan 2023","Meanwhile, Kyiv Regional Prosecutor's Office has a new head - Maksym Krym It's symbolic 😏 send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,1.0,0.0,0.0,Kyiv,Kyiv
290,"02:40 PM, 03 Jan 2023","Kyiv City Council rejected the petition against the creation of a military cemetery on Lysa Hora Environmentalists and public activists opposed the arrangement of the cemetery on the territory of the reserve, and the corresponding petition received the necessary 6000 votes from the citizens. Are you for 👍🏻 or against 👎🏻 arrangement? send news @novosti_kieva_bot 👉SUBSCRIBE",0.057,0.908,0.036,-0.296,Kyiv,Kyiv
291,"02:40 PM, 03 Jan 2023","✈️ Friends, the aviation over Kyiv region is ours, the military hone their skills, there is no reason to worry send news @novosti_kieva_bot 👉SUBSCRIBE",0.175,0.719,0.106,-0.25,Kyiv,Kyiv
292,"02:40 PM, 03 Jan 2023","Dear, cotton is now in Crimea, and we have demining, don't worry 🙏🏻 We feel that there will be a lot of interesting things here soon 👉🏻 t.me/crimea_ukraine send news to @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.79,0.21,0.7721,n/a,n/a
293,"02:41 PM, 03 Jan 2023","💥 In Tokmak, an occupant base was blown up along with dozens of Chmobiki. According to locals, on the night of Tuesday, January 3, the building, which was occupied by the Russian military, was hit with a powerful blow. 🇺🇦Real War",0.089,0.847,0.064,-0.2732,n/a,n/a
294,"02:41 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
295,"02:41 PM, 03 Jan 2023","Armed Forces took under fire control the Svatovo-Kreminna road - Haidai explained what it gives us The head of the Luhansk Regional Military Administration noted that our defense forces are not yet physically on the road itself, but they control it with fire, and it is already quite dangerous for the occupiers to move there, so they are looking for new logistics solutions. 🇺🇦Real War",0.194,0.763,0.043,-0.9252,Luhansk,Luhansk
296,"02:42 PM, 03 Jan 2023","Russia wants to increase the fleet of its Strategic Air Force by completing the Tu-160 and Tu-22M3 bombers out of billets from Soviet times, - Defense Express ""The United Aircraft Corporation has completed production of modernized Tu-160M bombers (another variant is Tu-160M2 for new machines). One Tu-160M is a combat bomber from the Russian Air Force, while the other is made from components remaining from the Soviet period. Earlier eight more such aircraft were produced. Now Russia is trying to complete the bombers from ""blanks"" which are still standing on the factory slipway from Soviet times. It is not known how many of them there are, but there was information that Russia has begun completing the construction of six Tu-22M3 bombers which did not have time to receive engines and onboard electronics. Experts point out that it is not a good idea to produce bombers whose service life is estimated at 30-40 years from components which are 30 years old. 👉 Let's hope these bombers fall apart right on launch. 🇺🇦 Ukraine Now",0.027,0.924,0.049,0.4293,n/a,n/a
297,"02:42 PM, 03 Jan 2023","Ukrainians will be with the Internet for another 10-12 hours after the blackout - Mintsifri For this purpose, 29 providers from different regions received 172 SBL batteries, which will help power the networks. Insider UA | Subscribe",0.0,0.926,0.074,0.4019,n/a,n/a
298,"02:43 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
299,"02:43 PM, 03 Jan 2023","Ukrainians will have Internet during power outages, - Ministry of Digital Transformation 29 providers from different regions received 172 SBL batteries that will help them power their networks. The most difficult situation with the Internet is now in Kharkiv, Donetsk, Kyiv, Zhytomyr, Chernihiv and Sumy regions. Therefore, most of the batteries were delivered there. The team of the Ministry of Digital Transformation continues to negotiate with international organizations to ensure that Ukraine receives more equipment that will allow citizens to stay connected when there is a power outage.",0.03,0.891,0.078,0.5279,Sumy,Sumy
300,"02:44 PM, 03 Jan 2023","I don't want this topic to be public: Kim about water supply in Mykolaiv ""This topic should not be made public. We work as much as possible, but the occupants get in the way. We still depend on the current here. There are certain areas, damage to which prevents an uninterrupted water supply. I don't want to disclose this topic so it won't be public,"" said Kim. send news @niko9_bot 👉SIGN UP",0.089,0.857,0.054,-0.3907,Mykolaiv,Mykolaiv
301,"02:45 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
302,"02:45 PM, 03 Jan 2023","Defenders of the Bakhmut fortress When they smile while lighting a cigarette, it means only one thing: another fierce battle is behind them. Today Ukrainian Bakhmut is an outpost on the border of good and evil. Our unbreakable Heroes continue to defend the fortress and destroy the occupiers despite the daily shelling and assaults. https://t.me/operativnoZSU",0.2,0.657,0.143,-0.7184,Bakhmut,Donetsk
303,"02:46 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
304,"02:50 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
305,"02:50 PM, 03 Jan 2023","Novy Oskol, BPR Cotton flower at a military facility 💀 The third force 💀",0.0,1.0,0.0,0.0,n/a,n/a
306,"02:50 PM, 03 Jan 2023",These are the fairy tales they broadcast about Druzhkivka 💀 The third force 💀,0.0,1.0,0.0,0.0,n/a,n/a
307,"03:07 PM, 03 Jan 2023",🌬 A cyclone from Scandinavia is coming to Kharkiv region. It will bring frost and precipitation,0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
308,"03:08 PM, 03 Jan 2023","⚡️Almost 800,000 IDPs plan to stay in the communities that accepted them ▪️As of the end of 2022, there were 5.9 million internally displaced persons in Ukraine. At the same time for the last month about 680 thousand citizens left their homes, 40% of whom left the eastern regions of the country, and 25% - the southern regions. Such data was released by the International Organization for Migration. However, only 7% of participants in the latest General Population Survey (General Population Survey) are considering moving from their places of permanent residence. At the same time, more than 785,000 IDPs say they plan to stay in their host communities and settle down in a new place. ▪️The government continues to support internally displaced persons. Thus, since the beginning of the full-scale invasion, more than 47 billion hryvnias of living assistance have been paid. The Ministry of Reintegration's priority for 2023 is to double the total amount of international aid for IDPs.",0.0,0.97,0.03,0.5859,n/a,n/a
309,"03:08 PM, 03 Jan 2023",Alley of Heroes is planned to be created in the center of Kharkiv: which fighters will be honored first,0.047,0.593,0.36,0.836,n/a,n/a
310,"03:08 PM, 03 Jan 2023",🌬 A cyclone from Scandinavia is coming to Kharkiv region. It will bring frost and precipitation,0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
311,"03:08 PM, 03 Jan 2023","More than 60 servicemen went missing in Kharkiv region. Also, law enforcement officers are searching for 287 civilians in the region",0.099,0.901,0.0,-0.296,Kharkiv,Kharkiv
312,"03:08 PM, 03 Jan 2023",❗️ The government canceled auctions through the electronic procurement system Prozorro for the duration of martial law,0.0,1.0,0.0,0.0,n/a,n/a
313,"03:10 PM, 03 Jan 2023","The Cabinet of Ministers adopted a resolution on the new procedure of military registration Important points: ▪️Conciliation of data on conscripts can be carried out by going around the yards, which is authorized by local authorities (mayor, village or settlement head); ▪️It will be possible to submit information about yourself for the military registration and enlistment office through ""Diia"", when declaring your place of residence (the procedure and mechanism should be developed by the Ministry of Defense). The resolution also stipulates the interaction between the Unified State Register of Persons Liable for Military Service and other state databases. That is, fresh data on the conscript will automatically flow to the military. ▪️A person liable for military service will be able to be hired for work or study only after presenting an up-to-date military ID card (including through Diia), or military registration. ▪️Women doctors or pharmacists who were not on the military register before the approval of this Procedure may be employed as non-military personnel until the end of 2026. ▪️The heads of enterprises are obliged to notify employees about the draft and bring the order to them for signature. Diplomatic agencies will keep military records of Ukrainians abroad. And ""facilitate"" their return to Ukraine during mobilization, wartime and special period. ▪️ All employment centers will submit information about unemployed persons liable for military service. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.947,0.053,0.8885,n/a,n/a
314,"03:12 PM, 03 Jan 2023","Singer Valery Meladze reacted to a video where he responded to the words ""Glory to Ukraine"" - ""Glory to Heroes ""It so happens that the nations I love so much are in a conflict in which people are dying. I cannot and do not want to hate anyone, and I am not trying to please anyone. My dream is only that the antagonism must end, that there must be peace between the peoples whom I love. And for this I am ready to give all my strength. 🇺🇦 Ukraine Now",0.077,0.622,0.301,0.9788,n/a,n/a
315,"03:12 PM, 03 Jan 2023","Ukrainians will have internet during blackouts for 10-12 hours after blackout - Ministry of Information 29 providers from different regions have been given 172 SBL batteries to help them power their networks. The most difficult situation with the Internet now in Kharkiv, Donetsk, Kyiv, Zhytomyr, Chernihiv and Sumy regions. That is why most of the batteries have been transferred there. 🇺🇦 Ukraine Now",0.043,0.916,0.041,-0.024,Sumy,Sumy
316,"03:15 PM, 03 Jan 2023","The Cabinet passed a decree on the new order of military registration Important points: ▪️Checking data on conscripts can be carried out by going around the yards, which is sanctioned by the local authorities (mayor, village or settlement head); ▪️Diplomatic agencies will keep military records among Ukrainians who are abroad. And ""facilitate"" their return to Ukraine during mobilization, wartime and special period; ▪️The hiring or study of a person liable for military service will be possible only after presenting a current military ID card (including through ""Diya""), or after being registered for military service. ▪️It will be possible to submit information about oneself to the military registration office via ""Diya"", with a declaration of residence (the procedure and mechanism will be developed by the Ministry of Defense); ▪️Women doctors or pharmacists who were not on the military register before the approval of this Procedure can be employed as non-military personnel until the end of 2026; ▪️The heads of enterprises have been obliged to notify their employees about the draft and to deliver the order to them against their signature. ▪️ All employment centers will file information about unemployed military conscripts. UA Insider | Subscribe",0.0,0.961,0.039,0.765,n/a,n/a
317,"03:15 PM, 03 Jan 2023","Russian troops may again march on Kharkiv to cut off the city from Kyiv. Also, Rivne may come under attack - head of the Kharkiv garrison Melnik He also believes that: ▪️In addition to attacking Kyiv, the Russians will try to ""cut off"" Kharkov so that the AFU in the Donbass cannot go to the aid of the capital; ▪️The number of Russian troops may be much higher than 200,000, but they will be poorly armed and trained; ▪️The Russian Armed Forces will also attack more westward, toward a city like Rivne, which is located between Kyiv and the Polish border. The goal is to cut off the supply of Western weapons. ""Because of their huge numbers, General Zaluzhny considers the Russians a formidable opponent. We will have to kill them all,"" Melnyk added. Insider UA | Subscribe",0.174,0.779,0.047,-0.9635,Kyiv,Kyiv
318,"03:27 PM, 03 Jan 2023","https://youtu.be/hHsALfLsvCk YouTubeThe ice arena and more than 20 private houses were damaged as a result of yesterday's strike on Druzhkivka. One person was wounded - he received timely medical assistance. Russians are shelling civilians, trying to sow panic. Everyone who is not involved in the work of critical infrastructure must evacuate! #StopRussia",0.183,0.817,0.0,-0.8516,n/a,n/a
319,"03:27 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
320,"03:34 PM, 03 Jan 2023",🔞It's HARD: A man had his head cut off with a chainsaw for betrayal. Full uncensored video in the closed channel: https://t.me/+PIKsx8QPhP43NWQy Strictly 18+ Watch!,0.294,0.706,0.0,-0.8087,n/a,n/a
321,"03:34 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
322,"03:34 PM, 03 Jan 2023","Scandinavian cyclone will bring frosts to Kharkiv region Since January 7, it is getting colder in the Kharkiv region. The weather forecaster of the Kharkiv Regional Center of Hydrometeorology Inna Kondaurova told Suspilniy Kharkiv. ""On January 5, we expect no significant precipitation at night, and in the afternoon precipitation of a moderate nature in the form of wet snow with rain. Already on January 7, the temperature will go down. And we are expecting 7-12 frost at night. In the afternoon 3-8 frosts,"" - forecaster of the Kharkiv regional center. Send news 👉 @Kharkiv_Lifebot 👉 SUBSCRIBE.",0.023,0.957,0.019,-0.1027,Kharkiv,Kharkiv
323,"03:34 PM, 03 Jan 2023",Minus one enemy composition from BC in Svatovo. @LastBP🛡,0.304,0.696,0.0,-0.5423,n/a,n/a
324,"03:35 PM, 03 Jan 2023","Defenders of the Bakhmut fortress ""When these border guards smile while lighting a cigarette, it means only one thing: another fierce battle is over. Today Ukrainian Bakhmut is an outpost on the border of good and evil. Our unbreakable Heroes continue to hold the fortress defense and destroy the occupiers despite the daily shelling and assaults. Hold on, guys, you are the pride of Ukraine!"", - the SBGSU press service noted.",0.164,0.677,0.159,-0.5255,Bakhmut,Donetsk
325,"03:35 PM, 03 Jan 2023","Each enemy shelling is nothing but a manifestation of their true nature. No compromises or negotiations, because there is no one to talk to. We continue to keep the fighting spirit and defend ours! Until the final victory!!!! #mighty spirit",0.236,0.615,0.15,-0.6671,n/a,n/a
326,"03:35 PM, 03 Jan 2023","Odesa region customs management exposed in embezzlement of hundreds of millions on grain exports - SBU More than 10 high-ranking officials embezzled millions of hryvnias from the export of Ukrainian grain. Among those involved are the deputy head of one of the departments of the State Customs Service and the management of Odesa Customs, who set up a mechanism for tax evasion for grain exports. Because of this, the state lost hundreds of millions of hryvnias. To implement the scheme, its participants involved more than 370 commercial structures with signs of fictitiousness through which they transferred products, the SBU reported. The suspects massively bought wheat from private farmers, agricultural enterprises and large agricultural holdings. It was established that this wheat was exported through the capacities of grain terminals in Odesa, Black Sea and Pivdennyi ports.",0.044,0.956,0.0,-0.6124,Odesa,Odesa
327,"03:35 PM, 03 Jan 2023","Russian forces continued to make unsuccessful attempts to improve their tactical positions northwest of Svatovo after a tactical pause - ISW It is also reported that Russian forces continue to deploy personnel on the Kharkiv-Siversk front line and redeploy along the eastern axis, struggling to maintain the tempo of artillery strikes. In addition, the Russian Army has undertaken limited offensive operations in the Zaporizhzhia region and continued efforts to reinforce defensive structures. Meanwhile, British intelligence noted that the Russian military and Wagnerians increased their infantry attacks around Bakhmut in mid-December, but that many of these operations were poorly supported. Over the past 10 days, Ukraine has committed significant reinforcements to defend the sector, and the frequency of Russian attacks has decreased, but both sides have suffered heavy losses. That said, it is unlikely that Russia will achieve a significant breakthrough near Bakhmut in the coming weeks. 🇺🇦 Ukraine Now",0.134,0.767,0.099,-0.7845,Bakhmut,Donetsk
328,"03:35 PM, 03 Jan 2023","The newly launched Kyiv-Chisinau train was ranked among the best railway routes in Europe Train №351/352 Kyiv - Chisinau, which was launched by ""Ukrzaliznytsia"" in November last year, was included in the rating of the best railway routes in Europe, writes the international travel portal Lonely Planet. Its editorial board notes that the continuous operation of the Ukrainian railway during the brutal Russian invasion has become a symbol of resilience. The success of ""UZ"" is also noted, because this work was ""more or less on schedule"". In addition, the route includes the Ungheni station in western Moldova. This is an important connection to Iasi in Romania, where an important airport is located for the return of evacuated Ukrainians home.",0.05,0.81,0.14,0.8779,Kyiv,Kyiv
329,"03:36 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
330,"03:36 PM, 03 Jan 2023",The outskirts of Bakhmut 🇺🇦 Return of ammunition to the katsaps that they accidentally lost when they died https://t.me/operativnoZSU,0.342,0.658,0.0,-0.8074,Bakhmut,Donetsk
331,"03:36 PM, 03 Jan 2023",Bakhmut 🇺🇦 The situation in the city as of today through the eyes of our defenders https://t.me/operativnoZSU,0.0,0.925,0.075,0.0772,Bakhmut,Donetsk
332,"03:36 PM, 03 Jan 2023",Russia is out of new prisoners https://t.me/operativnoZSU,0.355,0.645,0.0,-0.5106,n/a,n/a
333,"03:36 PM, 03 Jan 2023",The Armed Forces of Great Britain🇬🇧 are experimenting with unmanned evacuation vehicles https://t.me/operativnoZSU,0.0,0.745,0.255,0.6249,n/a,n/a
334,"03:36 PM, 03 Jan 2023","In Russia they say goodbye to the racists, who were punished in Makiivka. The wife of the commander of the 2nd army of the group ""O"" Kateryna Kolotovkina said that she has not slept for three days and wants to kill everyone.... https://t.me/operativnoZSU",0.219,0.781,0.0,-0.9042,n/a,n/a
335,"03:36 PM, 03 Jan 2023","""At this moment of great global challenges - from global inflation to the climate crisis to Russia's brutal war against Ukraine - we are bringing together the broadest possible coalition of partners to deliver results. America stands by its commitments. America is investing in our strength at home. America is working together with our allies and partners"", - the words of US President Joe Biden in the post of the US Department of State. https://t.me/operativnoZSU",0.139,0.745,0.116,-0.6124,n/a,n/a
336,"03:36 PM, 03 Jan 2023","The R18 octocopter has not only a number of successful combat operations in its list of merits, but also funny stories. Once the crew arrived at the take-off point. The guys immediately noticed a shine in the distance. So, first of all, they took up a reconnaissance drone with a thermal imager to check the cause of the glow. It turned out that it was the smoldering of a farm that burned down due to shelling. https://t.me/operativnoZSU",0.036,0.86,0.104,0.7422,n/a,n/a
337,"03:39 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
338,"03:39 PM, 03 Jan 2023","Spoiler: there will be no mass protests in Russia demanding an end to the war, although the destruction of hundreds of CHMOBiks in Makiivka is now presented as a rather serious trigger. But nothing will change globally, as it did not change after the disappearance of the Moscow with sailors on board, it has not changed over all these months, although the statistics has already crossed the line of 💯 thousands - the Russians are completely satisfied with this, they are satisfied with compensation or the opportunity to get a ""white system"". Therefore, no resistance to the Kremlin should be expected, Russia is losing the war on the battlefield, not because of protests or internal tensions. But after the defeat in the war, internal tensions will tear Russia to pieces, but this should be preceded by a long and methodical work of the Armed Forces. https://t.me/sytosokrata/785 TelegramThe City of Socrates Makeev's anxiety Russia froze in horrified expectation of news about what happened and what is the scale of the tragedy in the temporarily occupied Ukrainian city of Makeevka. In Saratov and Samara, hundreds of families are cutting off the telephone lines of the Ministry of Defense and local authorities in order to get some information about the fate of their children. The tension is growing every minute and is capable of escalating into mass unrest. According to preliminary data, about 500 partially mobilized people could have been killed during a missile strike of the Ukrainian Armed Forces on the temporary accommodation center of the Russian interventionists. The exact number, alas, no one will name, as the Defense Ministry keeps the losses secret, and it will be possible to find fragments of the remains of only a certain percentage of those killed in the hellish fire. Relatives are worried whether they will be able to get at least 9.5 million rubles from the state. Almost 4.8 billion rubles are at stake! The situation is aggravated by the fact that several hundred servicemen are in critical condition. There is nowhere to accommodate the wounded on the occupied...",0.243,0.694,0.063,-0.9976,Makiivka,Donetsk
339,"03:40 PM, 03 Jan 2023","If they still call Ukraine, which has been independent for more than 30 years, ""the former Ukrainian SSR"", then we must be consistent to the end and call the dick the president of the former RSFSR. Or, and this will be even more accurate, - the governor of the Golden Horde. Because so far their attempts to make history with politics look like ""here we write, here we do not write, here we wrap fish"".",0.042,0.925,0.032,-0.2023,n/a,n/a
340,"03:41 PM, 03 Jan 2023","Kuleba calls on all those who continue to allow Russian athletes to compete in international competitions to visit the destroyed ice arena ""Altair"" in Druzhkivka, shelled by the occupiers. The Foreign Minister once again reminded that sport cannot be outside politics when there is war. 🇺🇦Real War",0.197,0.769,0.034,-0.8779,n/a,n/a
341,"03:41 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
342,"03:41 PM, 03 Jan 2023","Thousands of Ukrainians will have internet for 10-12 hours in case of blackout The Ministry of Digital Transformation, together with eQualitie, has handed over 172 SBL batteries to Internet service providers, which will help them to power the Internet networks while there is no electricity, and people to stay in touch with their relatives and know the latest news. 🇺🇦Real War",0.091,0.868,0.04,-0.5267,n/a,n/a
343,"03:41 PM, 03 Jan 2023",Samara hosts solemn events on the occasion of graduation of about 600 vocational school students from Makiivka 👏 Swing! 🇺🇦Real War,0.234,0.766,0.0,-0.6696,Makiivka,Donetsk
